Metadata_plate_map_name,Metadata_cell_type,Metadata_batch_id,Metadata_Concentration_mgmL,Metadata_Concentration_ugmL,Metadata_Concentration_mM,Metadata_Concentration_uM,Metadata_Volume_uL,Metadata_Volume_nL,Metadata_Solvent,Metadata_Formula_Weight,Metadata_Molecular_Weight,Metadata_control_type,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_CellsIncludingEdges,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Count_NucleiIncludingEdges,Metadata_Object_Count,Metadata_Batch,Metadata_Media,Metadata_OASIS_ID,Metadata_PREFERRED_NAME,Metadata_Compound,Metadata_Treatment,Metadata_reference_index,n_pos_pairs,n_total_pairs,average_precision
BR00147142,U2OS,BRD-K53857191-001-27-9,0.00625,6.2503,0.015226,15.226,0.12,120,DMSO,410.49,410.21,,BR00147142,D14,9,1923,2128,1923,1923,2128,1923,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1459,Risperidone,Risperidone,Risperidone_DMSO,-1,23,119,0.20014282157194724
BR00147142,U2OS,BRD-K71879491-001-57-9,30.044,30044.0,100.0,100000.0,0.12,120,DMSO,300.44,300.21,,BR00147142,D15,9,1210,1342,1210,1210,1342,1210,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DMSO,-1,23,119,0.6198816132710073
BR00147142,U2OS,BRD-K00003619-001-04-9,0.10464,104.64,0.41152,411.52,0.12,120,DMSO,254.28,254.09,,BR00147142,D16,9,1897,2126,1897,1897,2126,1897,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DMSO,-1,23,119,0.17068655755023657
BR00147142,U2OS,BRD-K01825098-003-05-9,4.0541,4054.1,11.111,11111.0,0.12,120,DMSO,364.87,328.18,,BR00147142,D17,9,1985,2192,1985,1985,2192,1985,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS084,,OASIS084,OASIS084_DMSO,-1,23,119,0.3202810242576917
BR00147142,U2OS,BRD-A50157456-065-26-9,2.032,2032.0,3.7037,3703.7,0.12,120,DMSO,548.65,225.14,,BR00147142,D18,9,1786,2004,1786,1786,2004,1786,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1283,,OASIS1283,OASIS1283_DMSO,-1,23,119,0.22764177347518416
BR00147142,U2OS,BRD-U00145681-001-01-9,,,0.045679,45.679,0.12,120,DMSO,,,,BR00147142,D19,9,1539,1742,1539,1539,1742,1539,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DMSO,-1,23,119,0.14584539640285368
BR00147142,U2OS,BRD-K59632282-001-04-9,0.552,552.0,1.7015,1701.5,0.12,120,DMSO,324.42,324.18,,BR00147142,D20,9,1927,2160,1927,1927,2160,1927,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K59632282-001-04-9,BRD-K59632282-001-04-9_DMSO,-1,11,107,0.10591271355510833
BR00147142,U2OS,BRD-K01826519-003-12-9,0.006485,6.485,0.015226,15.226,0.12,120,DMSO,425.91,389.21,,BR00147142,D21,9,1973,2188,1973,1973,2188,1973,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1265,,OASIS1265,OASIS1265_DMSO,-1,23,119,0.1899318378588927
BR00147142,U2OS,BRD-K01826056-003-03-9,0.028209,28.209,0.13717,137.17,0.12,120,DMSO,205.64,169.07,,BR00147142,D22,9,2002,2237,2002,2002,2237,2002,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1115,,OASIS1115,OASIS1115_DMSO,-1,23,119,0.25197917178633483
BR00147142,U2OS,BRD-K92441787-001-10-9,0.14341,143.41,0.41152,411.52,0.12,120,DMSO,348.49,348.21,,BR00147142,D23,9,2017,2264,2017,2017,2264,2017,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS742,Bexarotene,Bexarotene,Bexarotene_DMSO,-1,23,119,0.4782740708963104
BR00147142,U2OS,BRD-U00146216-001-01-9,,,11.111,11111.0,0.12,120,DMSO,,,,BR00147142,E02,9,1439,1605,1439,1439,1605,1439,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146216-001-01-9,BRD-U00146216-001-01-9_DMSO,-1,23,119,0.36896831319791656
BR00147142,U2OS,BRD-A50157456-065-26-9,54.865,54865.0,100.0,100000.0,0.12,120,DMSO,548.65,225.14,,BR00147142,E03,9,1842,2070,1842,1842,2070,1842,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1283,,OASIS1283,OASIS1283_DMSO,-1,23,119,0.23121666164843174
BR00147142,U2OS,BRD-K70401845-001-27-9,0.48573,485.73,1.2346,1234.6,0.12,120,DMSO,393.44,393.17,,BR00147142,E04,9,1832,2046,1832,1832,2046,1832,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1472,Erlotinib,Erlotinib,Erlotinib_DMSO,-1,23,119,0.8151821244631364
BR00147142,U2OS,BRD-U00145675-001-01-9,,,1.2333,1233.3,0.12,120,DMSO,,,,BR00147142,E05,9,1671,1870,1671,1671,1870,1671,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145675-001-01-9,BRD-U00145675-001-01-9_DMSO,-1,23,119,0.5643467885311193
BR00147142,U2OS,BRD-U00145635-001-01-9,,,1.2333,1233.3,0.12,120,DMSO,,,,BR00147142,E06,9,1852,2055,1852,1852,2055,1852,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.25516200618564455
BR00147142,U2OS,BRD-U00146217-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147142,E07,9,1823,2040,1823,1823,2040,1823,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DMSO,-1,23,119,0.5145620621217678
BR00147142,U2OS,BRD-K92441787-001-10-9,0.015934,15.934,0.045725,45.725,0.12,120,DMSO,348.49,348.21,,BR00147142,E08,9,1778,2005,1778,1778,2005,1778,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS742,Bexarotene,Bexarotene,Bexarotene_DMSO,-1,23,119,0.1480110254202146
BR00147142,U2OS,BRD-K38775274-001-29-9,0.667,667.0,1.6995,1699.5,0.12,120,DMSO,392.46,392.2,,BR00147142,E09,9,1799,2029,1799,1799,2029,1799,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K38775274-001-29-9,BRD-K38775274-001-29-9_DMSO,-1,11,107,0.5820205047477774
BR00147142,U2OS,BRD-U00145681-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147142,E10,9,1913,2139,1913,1913,2139,1913,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DMSO,-1,23,119,0.42077750763953964
BR00147142,U2OS,BRD-U00146219-001-01-9,,,33.333,33333.0,0.12,120,DMSO,,,,BR00147142,E11,9,1733,1911,1733,1733,1911,1733,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DMSO,-1,23,119,0.5913416882394886
BR00147142,U2OS,BRD-K47278471-003-31-9,0.013343,13.343,0.045725,45.725,0.12,120,DMSO,291.82,255.16,,BR00147142,E12,9,1787,2004,1787,1787,2004,1787,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1006,Diphenhydramine,Diphenhydramine,Diphenhydramine_DMSO,-1,23,119,0.1577254338698496
BR00147142,U2OS,BRD-K28132190-001-02-0,0.816,816.0,1.7003,1700.3,0.12,120,DMSO,479.93,479.17,,BR00147142,E13,9,1733,1920,1733,1733,1920,1733,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K28132190-001-02-0,BRD-K28132190-001-02-0_DMSO,-1,11,107,1.0
BR00147142,U2OS,BRD-U00145679-001-01-9,,,1.2333,1233.3,0.12,120,DMSO,,,,BR00147142,E14,9,1327,1442,1327,1327,1442,1327,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DMSO,-1,23,119,0.750940485403401
BR00147142,U2OS,BRD-A99888680-001-08-9,0.019482,19.482,0.045679,45.679,0.12,120,DMSO,426.49,426.21,,BR00147142,E15,9,1727,1940,1727,1727,1940,1727,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1369,Paliperidone,Paliperidone,Paliperidone_DMSO,-1,23,119,0.20563256395120583
BR00147142,U2OS,BRD-K68867920-051-16-9,9.8121,9812.1,11.111,11111.0,0.12,120,DMSO,883.09,383.17,,BR00147142,E16,9,1865,2056,1865,1865,2056,1865,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1553,,OASIS1553,OASIS1553_DMSO,-1,23,119,0.29470981096534987
BR00147142,U2OS,BRD-K71879491-001-57-9,10.015,10015.0,33.333,33333.0,0.12,120,DMSO,300.44,300.21,,BR00147142,E18,9,1663,1839,1663,1663,1839,1663,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DMSO,-1,23,119,0.5256005655752978
BR00147142,U2OS,BRD-U00146215-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147142,E19,9,1827,2034,1827,1827,2034,1827,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DMSO,-1,22,118,0.1898246585961691
BR00147142,U2OS,BRD-K73381542-001-27-9,16.721,16721.0,100.0,100000.0,0.12,120,DMSO,167.21,167.09,,BR00147142,E20,9,1820,2028,1820,1820,2028,1820,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DMSO,-1,23,119,0.30196230823067033
BR00147142,U2OS,BRD-A36471396-001-07-9,0.12805,128.05,0.41111,411.11,0.12,120,DMSO,311.47,311.22,,BR00147142,E21,9,1830,2041,1830,1830,2041,1830,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1187,Biperiden,Biperiden,Biperiden_DMSO,-1,23,119,0.48705727101216584
BR00147142,U2OS,BRD-U00146218-001-01-9,,,11.111,11111.0,0.12,120,DMSO,,,,BR00147142,E22,9,1842,2049,1842,1842,2049,1842,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DMSO,-1,23,119,0.22573833670594498
BR00147142,U2OS,BRD-K46018455-001-31-9,0.44669,446.69,1.2346,1234.6,0.12,120,DMSO,361.82,361.11,,BR00147142,E23,9,1848,2057,1848,1848,2057,1848,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.3096912763476513
BR00147142,U2OS,BRD-K01826056-003-03-9,2.2849,2284.9,11.111,11111.0,0.12,120,DMSO,205.64,169.07,,BR00147142,E24,9,1847,2071,1847,1847,2071,1847,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1115,,OASIS1115,OASIS1115_DMSO,-1,23,119,0.2483942456530553
BR00147142,U2OS,BRD-K01825106-001-06-9,4.2167,4216.7,11.111,11111.0,0.12,120,DMSO,379.5,379.21,,BR00147142,F01,9,2019,2259,2019,2019,2259,2019,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1480,Donepezil,Donepezil,Donepezil_DMSO,-1,23,119,0.31668554339071914
BR00147142,U2OS,BRD-U00146220-001-01-9,,,33.333,33333.0,0.12,120,DMSO,,,,BR00147142,F02,9,1220,1372,1220,1220,1372,1220,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DMSO,-1,23,119,0.7776379147102263
BR00147142,U2OS,BRD-K38775274-001-29-9,0.667,667.0,1.6995,1699.5,0.12,120,DMSO,392.46,392.2,,BR00147142,F03,9,1696,1901,1696,1696,1901,1696,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K38775274-001-29-9,BRD-K38775274-001-29-9_DMSO,-1,11,107,0.15613563243158654
BR00147142,U2OS,BRD-K22031190-001-27-9,0.30889,308.89,1.2346,1234.6,0.12,120,DMSO,250.2,250.04,,BR00147142,F04,9,1818,2036,1818,1818,2036,1818,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1097,Diflunisal,Diflunisal,Diflunisal_DMSO,-1,23,119,0.3223163743403383
BR00147142,U2OS,BRD-K51544265-001-13-9,0.61915,619.15,1.2346,1234.6,0.12,120,DMSO,501.51,501.17,,BR00147142,F05,9,1910,2119,1910,1910,2119,1910,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DMSO,-1,23,119,0.33354482524539886
BR00147142,U2OS,BRD-U00146216-001-01-9,,,3.7037,3703.7,0.12,120,DMSO,,,,BR00147142,F07,9,1749,1985,1749,1749,1985,1749,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146216-001-01-9,BRD-U00146216-001-01-9_DMSO,-1,23,119,0.18667115377342489
BR00147142,U2OS,BRD-K01826519-003-12-9,0.52529,525.29,1.2333,1233.3,0.12,120,DMSO,425.91,389.21,,BR00147142,F08,9,1672,1884,1672,1672,1884,1672,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1265,,OASIS1265,OASIS1265_DMSO,-1,23,119,0.2671690130726391
BR00147142,U2OS,BRD-K82795137-001-31-9,12.763,12763.0,33.333,33333.0,0.12,120,DMSO,382.89,382.14,,BR00147142,F09,9,1698,1863,1698,1698,1863,1698,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS302,Loratadine,Loratadine,Loratadine_DMSO,-1,23,119,0.5830647248224782
BR00147142,U2OS,BRD-K46018455-001-31-9,36.182,36182.0,100.0,100000.0,0.12,120,DMSO,361.82,361.11,,BR00147142,F10,9,1812,2013,1812,1812,2013,1812,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.2525697072162659
BR00147142,U2OS,BRD-U00146217-001-01-9,,,11.1,11100.0,0.12,120,DMSO,,,,BR00147142,F11,9,1501,1630,1501,1501,1630,1501,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DMSO,-1,23,119,0.48493804687924547
BR00147142,U2OS,BRD-K73381542-001-27-9,5.5736,5573.6,33.333,33333.0,0.12,120,DMSO,167.21,167.09,,BR00147142,F12,9,1873,2097,1873,1873,2097,1873,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DMSO,-1,23,119,0.32414673024065244
BR00147142,U2OS,BRD-K01825098-003-05-9,0.016684,16.684,0.045725,45.725,0.12,120,DMSO,364.87,328.18,,BR00147142,F13,9,1862,2073,1862,1862,2073,1862,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS084,,OASIS084,OASIS084_DMSO,-1,23,119,0.23657098265626314
BR00147142,U2OS,BRD-A06352418-001-30-9,0.19392,193.91,0.41111,411.11,0.12,120,DMSO,471.69,471.31,,BR00147142,F14,9,1788,1970,1788,1788,1970,1788,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS822,Terfenadine,Terfenadine,Terfenadine_DMSO,-1,23,119,0.34283606480228196
BR00147142,U2OS,BRD-U00145680-001-01-9,,,0.045679,45.679,0.12,120,DMSO,,,,BR00147142,F15,9,1948,2182,1948,1948,2182,1948,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DMSO,-1,23,119,0.2474633387103447
BR00147142,U2OS,BRD-K58550667-001-12-9,0.666,666.0,1.7011,1701.1,0.12,120,DMSO,391.51,391.23,,BR00147142,F16,9,1747,1946,1747,1747,1946,1747,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K58550667-001-12-9,BRD-K58550667-001-12-9_DMSO,-1,11,107,0.08739134364359767
BR00147142,U2OS,BRD-U00146221-001-01-9,,,1.2346,1234.6,0.12,120,DMSO,,,,BR00147142,F17,9,1709,1920,1709,1709,1920,1709,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DMSO,-1,23,119,0.2358480428937955
BR00147142,U2OS,BRD-A29485665-001-18-9,0.53132,531.32,1.2346,1234.6,0.12,120,DMSO,430.37,430.06,,BR00147142,F18,9,1872,2090,1872,1872,2090,1872,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DMSO,-1,23,119,0.1615484313487391
BR00147142,U2OS,BRD-K28307902-001-28-9,3.0691,3069.1,11.111,11111.0,0.12,120,DMSO,276.21,276.07,,BR00147142,F19,9,1781,1993,1781,1781,1993,1781,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS014,Flutamide,Flutamide,Flutamide_DMSO,-1,23,119,0.19146023489829261
BR00147142,U2OS,BRD-K92441787-001-10-9,0.43023,430.23,1.2346,1234.6,0.12,120,DMSO,348.49,348.21,,BR00147142,F20,9,1841,2058,1841,1841,2058,1841,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS742,Bexarotene,Bexarotene,Bexarotene_DMSO,-1,23,119,0.556444829971845
BR00147142,U2OS,BRD-A97701745-001-20-9,0.011355,11.355,0.045725,45.725,0.12,120,DMSO,248.33,248.15,,BR00147142,F22,9,1842,2053,1842,1842,2053,1842,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1433,Pindolol,Pindolol,Pindolol_DMSO,-1,23,119,0.20296406614624915
BR00147142,U2OS,BRD-K70401845-001-27-9,13.115,13115.0,33.333,33333.0,0.12,120,DMSO,393.44,393.17,,BR00147142,F23,9,1485,1663,1485,1485,1663,1485,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1472,Erlotinib,Erlotinib,Erlotinib_DMSO,-1,23,119,0.8282403013973444
BR00147142,U2OS,BRD-K00140312-065-01-9,4.3007,4300.7,11.1,11100.0,0.12,120,DMSO,387.45,289.17,,BR00147142,F24,9,1955,2173,1955,1955,2173,1955,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS982,,OASIS982,OASIS982_DMSO,-1,23,119,0.22690319884934568
BR00147142,U2OS,BRD-K71879491-001-57-9,0.013738,13.738,0.045725,45.725,0.12,120,DMSO,300.44,300.21,,BR00147142,G01,9,2029,2286,2029,2029,2286,2029,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DMSO,-1,23,119,0.15600663961527586
BR00147142,U2OS,BRD-U00145679-001-01-9,,,0.005075,5.0754,0.12,120,DMSO,,,,BR00147142,G03,9,2003,2224,2003,2003,2224,2003,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DMSO,-1,23,119,0.1572609119142892
BR00147142,U2OS,BRD-K93461745-003-28-9,1.5629,1562.9,3.7037,3703.7,0.12,120,DMSO,421.97,385.25,,BR00147142,G04,9,1921,2151,1921,1921,2151,1921,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS797,,OASIS797,OASIS797_DMSO,-1,23,119,0.19065896054117748
BR00147142,U2OS,BRD-A29485665-001-18-9,4.7819,4781.9,11.111,11111.0,0.12,120,DMSO,430.37,430.06,,BR00147142,G05,9,1871,2086,1871,1871,2086,1871,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DMSO,-1,23,119,0.37387266635029226
BR00147142,U2OS,BRD-A06352418-001-30-9,0.064638,64.638,0.13704,137.04,0.12,120,DMSO,471.69,471.31,,BR00147142,G06,9,2011,2235,2011,2011,2235,2011,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS822,Terfenadine,Terfenadine,Terfenadine_DMSO,-1,23,119,0.27436147027044616
BR00147142,U2OS,BRD-U00145635-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147142,G07,9,1400,1565,1400,1400,1565,1400,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.20824435701369062
BR00147142,U2OS,BRD-U00146221-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147142,G08,9,696,771,696,696,771,696,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DMSO,-1,23,119,0.4835620309464596
BR00147142,U2OS,BRD-U00145675-001-01-9,,,0.015226,15.226,0.12,120,DMSO,,,,BR00147142,G09,9,1784,1992,1784,1784,1992,1784,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00145675-001-01-9,BRD-U00145675-001-01-9_DMSO,-1,23,119,0.6896583362844858
BR00147142,U2OS,BRD-A36471396-001-07-9,0.004743,4.7425,0.015226,15.226,0.12,120,DMSO,311.47,311.22,,BR00147142,G10,9,1945,2162,1945,1945,2162,1945,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1187,Biperiden,Biperiden,Biperiden_DMSO,-1,23,119,0.2191225307876779
BR00147142,U2OS,BRD-K81473089-001-30-9,2.203,2203.0,11.111,11111.0,0.12,120,DMSO,198.27,198.12,,BR00147142,G12,9,1982,2186,1982,1982,2186,1982,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS082,Tacrine,Tacrine,Tacrine_DMSO,-1,23,119,0.36274440999905233
BR00147142,U2OS,BRD-K01826056-003-03-9,0.084626,84.626,0.41152,411.52,0.12,120,DMSO,205.64,169.07,,BR00147142,G13,9,1894,2117,1894,1894,2117,1894,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1115,,OASIS1115,OASIS1115_DMSO,-1,23,119,0.19624339103103844
BR00147142,U2OS,BRD-K01825106-001-06-9,12.65,12650.0,33.333,33333.0,0.12,120,DMSO,379.5,379.21,,BR00147142,G14,9,1854,2067,1854,1854,2067,1854,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1480,Donepezil,Donepezil,Donepezil_DMSO,-1,23,119,0.6037835914538163
BR00147142,U2OS,BRD-K00140312-065-01-9,0.47785,477.86,1.2333,1233.3,0.12,120,DMSO,387.45,289.17,,BR00147142,G15,9,1966,2194,1966,1966,2194,1966,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS982,,OASIS982,OASIS982_DMSO,-1,23,119,0.18967085369735
BR00147142,U2OS,BRD-A97701745-001-20-9,0.034064,34.064,0.13717,137.17,0.12,120,DMSO,248.33,248.15,,BR00147142,G16,9,1935,2163,1935,1935,2163,1935,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1433,Pindolol,Pindolol,Pindolol_DMSO,-1,23,119,0.2113445846275452
BR00147142,U2OS,BRD-K73381542-001-27-9,0.022937,22.937,0.13717,137.17,0.12,120,DMSO,167.21,167.09,,BR00147142,G17,9,1960,2193,1960,1960,2193,1960,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DMSO,-1,23,119,0.18505718133966514
BR00147142,U2OS,BRD-K00003619-001-04-9,0.9418,941.8,3.7037,3703.7,0.12,120,DMSO,254.28,254.09,,BR00147142,G18,9,1953,2165,1953,1953,2165,1953,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DMSO,-1,23,119,0.21537059970111602
BR00147142,U2OS,BRD-U00146217-001-01-9,,,1.2333,1233.3,0.12,120,DMSO,,,,BR00147142,G19,9,1928,2165,1928,1928,2165,1928,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DMSO,-1,23,119,0.2773092704458383
BR00147142,U2OS,BRD-K01826519-003-12-9,0.058365,58.365,0.13704,137.04,0.12,120,DMSO,425.91,389.21,,BR00147142,G20,9,1994,2215,1994,1994,2215,1994,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1265,,OASIS1265,OASIS1265_DMSO,-1,23,119,0.18823462559932125
BR00147142,U2OS,BRD-K22031190-001-27-9,2.78,2780.0,11.111,11111.0,0.12,120,DMSO,250.2,250.04,,BR00147142,G21,9,1842,2037,1842,1842,2037,1842,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1097,Diflunisal,Diflunisal,Diflunisal_DMSO,-1,23,119,0.25460455948127114
BR00147142,U2OS,BRD-K28132190-001-02-0,0.816,816.0,1.7003,1700.3,0.12,120,DMSO,479.93,479.17,,BR00147142,G22,9,1681,1883,1681,1681,1883,1681,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K28132190-001-02-0,BRD-K28132190-001-02-0_DMSO,-1,11,107,1.0
BR00147142,U2OS,BRD-K53857191-001-27-9,0.50628,506.27,1.2333,1233.3,0.12,120,DMSO,410.49,410.21,,BR00147142,G23,9,1960,2187,1960,1960,2187,1960,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1459,Risperidone,Risperidone,Risperidone_DMSO,-1,23,119,0.16214510682075955
BR00147142,U2OS,BRD-K47557313-001-03-9,0.751,751.0,1.7009,1700.9,0.12,120,DMSO,441.52,441.22,,BR00147142,G24,9,1934,2182,1934,1934,2182,1934,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-K47557313-001-03-9,BRD-K47557313-001-03-9_DMSO,-1,11,107,0.920855614973262
BR00147142,U2OS,BRD-K70401845-001-27-9,1.4572,1457.2,3.7037,3703.7,0.12,120,DMSO,393.44,393.17,,BR00147142,H01,9,1960,2189,1960,1960,2189,1960,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS1472,Erlotinib,Erlotinib,Erlotinib_DMSO,-1,23,119,0.8222178541651488
BR00147142,U2OS,BRD-U00146217-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147142,H02,9,2070,2322,2070,2070,2322,2070,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DMSO,-1,23,119,0.14879934318948151
BR00147142,U2OS,BRD-U00146221-001-01-9,,,0.41152,411.52,0.12,120,DMSO,,,,BR00147142,H03,9,1856,2073,1856,1856,2073,1856,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DMSO,-1,23,119,0.1836403371857277
BR00147142,U2OS,BRD-K28307902-001-28-9,0.11367,113.67,0.41152,411.52,0.12,120,DMSO,276.21,276.07,,BR00147142,H04,9,1943,2165,1943,1943,2165,1943,2025_04_14_OASIS_U2OS_Industry_Batch1,DMSO,OASIS014,Flutamide,Flutamide,Flutamide_DMSO,-1,23,119,0.157408334286802
